Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C6 Residency [%]","Core #1 C6 Residency [%]","Core #2 C6 Residency [%]","Core #3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","T1 [°C]","Aux [°C]","Motherboard [°C]","CPU [°C]","VCC3V [V]","Vcore [V]","VIN2 [V]","+5V [V]","+12V [V]","VIN5 [V]","VIN6 [V]","+3.3V [V]","VBAT [V]","CPU [RPM]","Chassis1 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
13.2.2017,15:15:22.412,5063,4803,51.3,4763,3375,58.5,0.0,1.201,1.201,1.201,1.201,3600.1,3600.1,3600.1,3600.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,78,81,80,76,27,24,25,29,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,71,56.745,48.949,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,29,80,3.328,1.128,0.024,5.129,11.880,0.736,1.040,3.328,3.296,2080,2654,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.7,0.6,1.3,0.488,0.152,2940,233,75,75,1.200,2820,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.1,99.6,97.0,108.1,108.1,227,201,55,8.0,6,1,0.875,1.267,0,
13.2.2017,15:15:24.485,5075,4791,51.4,4763,3376,58.5,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,74,81,79,76,31,24,26,29,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,71,56.480,48.696,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,29,80,3.312,1.128,0.024,5.087,11.880,0.736,1.040,3.328,3.296,2074,2664,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.043,2940,233,75,75,1.200,2820,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.1,100.0,97.0,107.7,107.7,227,201,55,8.0,6,1,1.768,2.080,0,
13.2.2017,15:15:26.573,5109,4757,51.7,4795,3343,58.9,0.0,1.191,1.196,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,78,74,73,30,27,31,32,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,71,56.719,48.939,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,29,80,3.328,1.136,0.024,5.129,11.880,0.736,1.040,3.328,3.296,2063,2664,Yes,27,27,No,No,30,No,No,0.0,0.1,0.1,0.000,0.007,76,0,6.6,32.6,39.2,4.364,0.175,2949,233,75,75,1.200,2820,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.3,100.0,97.0,106.7,106.7,231,205,55,8.0,6,1,0.932,0.542,0,
13.2.2017,15:15:28.649,5124,4742,51.9,4806,3332,59.0,0.0,1.201,1.206,1.201,1.201,3600.1,3600.1,3600.1,3600.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,74,80,79,77,31,25,26,28,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,70,55.213,47.462,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,29,79,3.328,1.136,0.024,5.087,11.880,0.736,1.048,3.328,3.296,2063,2664,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.1,0.8,0.9,0.165,0.133,2949,234,75,75,1.200,2820,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.2,100.0,97.0,108.0,108.0,230,204,57,8.0,6,1,5.051,0.088,0,
13.2.2017,15:15:30.729,5091,4775,51.6,4732,3406,58.1,0.0,1.201,1.201,1.201,1.196,3600.1,3600.1,3600.1,3600.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,76,81,79,77,29,24,26,28,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,55.503,47.708,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,29,80,3.328,1.128,0.024,5.087,11.880,0.736,1.056,3.328,3.280,2068,2654,Yes,27,27,No,No,30,No,No,0.0,0.1,0.1,0.000,0.005,76,0,0.0,2.5,2.5,0.000,0.168,2949,234,76,75,1.200,2850,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,10.9,100.0,97.0,108.0,108.0,224,198,56,8.0,6,1,0.000,0.088,0,
13.2.2017,15:15:32.802,5090,4776,51.5,4736,3402,58.1,0.0,1.201,1.206,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,76,82,81,77,29,23,24,28,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,71,56.714,48.917,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,29,80,3.328,1.136,0.024,5.087,11.880,0.736,1.048,3.328,3.280,2057,2722,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,9.3,9.3,0.000,0.110,2949,234,76,75,1.200,2760,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,10.9,99.6,97.0,107.8,107.8,224,198,56,8.0,6,1,0.617,0.445,0,
13.2.2017,15:15:35.022,5182,4684,52.5,4812,3326,59.1,0.0,1.196,1.196,1.196,1.196,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,76,79,75,73,29,26,30,32,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,69,48.813,41.519,77.000,96.000,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,30,78,3.328,1.136,0.024,5.129,11.880,0.736,1.032,3.312,3.280,2074,2712,Yes,27,27,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,90.4,25.1,100.0,19.377,0.936,2990,236,75,75,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.1,95.9,97.0,108.0,108.0,227,201,55,8.0,6,1,0.506,0.488,0,
13.2.2017,15:15:37.105,5192,4674,52.6,4815,3323,59.1,0.0,1.196,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,74,81,79,75,31,24,26,30,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,69,55.490,47.808,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,29,80,3.328,1.136,0.024,5.129,11.880,0.736,1.040,3.328,3.296,2063,2722,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.3,0.2,0.5,0.168,0.729,2990,238,75,75,1.200,2880,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,11.1,100.0,97.0,108.2,108.2,227,201,55,8.0,6,1,0.028,0.121,0,
13.2.2017,15:15:39.170,5195,4671,52.6,4820,3318,59.2,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,77,81,81,77,28,24,24,28,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,71,56.031,48.314,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,29,81,3.328,1.136,0.024,5.087,11.880,0.736,1.040,3.328,3.280,2068,2712,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.8,0.9,0.063,0.848,2991,239,75,75,1.200,2850,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.1,100.0,97.0,107.6,107.6,227,201,55,8.0,6,1,0.237,0.192,0,
13.2.2017,15:15:41.235,5123,4743,51.9,4785,3354,58.7,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,80,80,76,30,25,25,29,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,71,56.916,49.107,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,30,80,3.328,1.128,0.024,5.129,11.880,0.736,1.048,3.328,3.280,2057,2664,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.8,0.1,0.9,0.548,0.374,2992,240,75,75,1.200,2820,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.0,100.0,97.0,108.0,108.0,225,199,55,8.0,6,1,0.063,0.052,0,
13.2.2017,15:15:43.300,5124,4743,51.9,4783,3355,58.7,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,76,81,80,78,29,24,25,27,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,56.995,49.181,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,30,81,3.328,1.128,0.024,5.087,11.880,0.736,1.048,3.328,3.296,2068,2654,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.8,0.8,0.000,0.217,2992,241,75,75,1.200,2850,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.0,100.0,97.0,108.0,108.0,225,199,55,8.0,6,1,0.271,0.087,0,
13.2.2017,15:15:45.364,5123,4744,51.9,4783,3355,58.7,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,74,81,79,77,31,24,26,28,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,69,56.952,49.145,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,30,80,3.328,1.136,0.024,5.129,11.880,0.736,1.032,3.328,3.296,2063,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.8,0.8,0.000,0.156,2992,241,76,75,1.200,2760,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.0,100.0,97.0,107.6,107.6,225,199,55,8.0,6,1,0.263,0.077,0,
13.2.2017,15:15:47.449,5122,4744,51.9,4781,3357,58.7,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,78,82,80,78,27,23,25,27,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,71,57.461,49.609,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,30,81,3.328,1.128,0.024,5.087,11.880,0.736,1.032,3.328,3.280,2057,2664,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.001,2992,241,76,75,1.200,2790,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.0,99.2,97.0,107.8,107.8,225,199,55,8.0,6,1,0.223,0.405,0,
13.2.2017,15:15:49.512,5127,4739,51.9,4783,3355,58.7,0.0,1.196,1.206,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,82,80,77,30,23,25,28,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,56.811,49.000,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,30,81,3.328,1.136,0.024,5.129,11.880,0.736,1.040,3.328,3.296,2068,2654,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.031,2992,241,75,75,1.200,2820,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.0,100.0,97.0,107.4,107.4,225,199,53,8.0,6,1,0.326,0.253,0,
13.2.2017,15:15:51.575,5232,4634,53.0,4846,3292,59.5,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,81,78,77,30,24,27,28,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,54.749,47.008,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,30,80,3.344,1.136,0.024,5.129,11.880,0.736,1.048,3.328,3.296,2057,2664,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.015,0.001,2992,241,76,75,1.200,2820,1188.9,1502.3,540.0,98.0,80.0,0.0,2.0,11.2,100.0,97.0,107.0,107.0,230,204,53,8.0,6,1,0.303,0.296,0,
13.2.2017,15:15:53.640,5214,4652,52.8,4834,3304,59.4,0.0,1.201,1.206,1.201,1.201,3599.7,3599.7,3599.7,3599.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,74,80,81,78,31,25,24,27,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,56.250,48.463,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9,8.00,11,11,11,28,208,1,48,54,30,80,3.344,1.136,0.024,5.129,11.880,0.736,1.048,3.328,3.280,2057,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.000,2992,241,76,75,1.200,2790,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.3,100.0,97.0,108.0,108.0,231,205,53,8.0,6,1,0.159,0.410,0,
13.2.2017,15:15:55.704,5210,4656,52.8,4831,3307,59.3,0.0,1.201,1.201,1.201,1.201,3599.7,3599.7,3599.7,3599.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,77,82,80,78,28,23,25,27,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,69,56.659,48.841,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9,8.00,11,11,11,28,208,1,48,54,29,81,3.328,1.136,0.024,5.087,11.880,0.736,1.048,3.312,3.280,2057,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.023,2992,241,76,75,1.200,2850,1188.9,1502.3,540.0,98.0,81.0,0.0,1.0,11.3,100.0,97.0,107.3,107.3,231,205,54,8.0,6,1,0.243,0.739,0,
13.2.2017,15:15:57.768,5207,4659,52.7,4832,3306,59.3,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,80,79,78,30,25,26,27,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,56.417,48.620,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,29,80,3.328,1.136,0.024,5.129,11.880,0.736,1.040,3.328,3.280,2046,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.101,2992,241,76,75,1.200,2790,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.3,100.0,97.0,106.7,106.7,231,205,54,8.0,6,1,0.164,0.152,0,
13.2.2017,15:15:59.834,5242,4625,53.1,4847,3291,59.5,0.0,1.201,1.201,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,77,80,80,78,28,25,25,27,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,70,56.484,48.646,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,29,80,3.312,1.136,0.024,5.129,11.880,0.736,1.040,3.328,3.280,2057,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.003,0.000,2992,241,76,75,1.200,2820,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.3,100.0,97.0,107.6,107.6,231,205,54,8.0,6,1,16.973,4.713,0,
13.2.2017,15:16:1.899,5289,4577,53.6,4905,3233,60.2,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,74,79,79,77,31,26,26,28,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,70,52.710,45.079,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,30,78,3.328,1.136,0.024,5.087,11.880,0.736,1.040,3.328,3.296,2057,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.1,1.8,1.9,0.063,2.666,2992,246,76,75,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.2,100.0,97.0,108.2,108.2,229,204,54,8.0,6,1,33.034,13.853,0,
13.2.2017,15:16:3.964,5346,4520,54.1,4946,3192,60.7,0.0,1.201,1.201,1.201,1.201,3599.9,3599.9,3599.9,3599.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,76,80,79,79,29,25,26,26,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,69,54.486,46.768,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,30,79,3.344,1.136,0.024,5.129,11.880,0.736,1.040,3.328,3.296,2046,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.1,0.1,0.000,0.171,2992,247,76,75,1.200,2760,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.8,100.0,97.0,107.9,107.9,242,216,57,8.0,6,1,1.252,0.692,0,
13.2.2017,15:16:6.028,5325,4541,53.9,4931,3207,60.5,0.0,1.201,1.206,1.201,1.201,3599.8,3599.8,3599.8,3599.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,74,81,78,77,31,24,27,28,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,70,56.606,48.816,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,30,83,3.328,1.136,0.024,5.129,11.880,0.744,1.048,3.328,3.280,2057,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.7,0.7,0.000,0.225,2992,247,76,75,1.200,2820,1188.9,1502.3,540.0,99.0,81.0,0.0,1.0,11.5,100.0,97.0,107.8,107.8,237,211,54,8.0,6,1,3.752,37.564,0,
13.2.2017,15:16:8.092,5303,4563,53.7,4909,3229,60.3,0.0,1.196,1.201,1.201,1.196,3599.8,3599.8,3599.8,3599.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,76,80,77,77,29,25,28,28,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,69,56.443,48.646,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,54,30,80,3.312,1.136,0.024,5.129,11.792,0.736,1.048,3.328,3.280,2063,2722,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,1.2,1.2,0.000,0.122,2992,247,76,75,1.200,2820,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.6,100.0,97.0,108.4,108.4,238,212,54,8.0,6,1,0.677,8.826,0,
13.2.2017,15:16:10.158,5246,4620,53.1,4874,3264,59.8,0.0,1.201,1.206,1.196,1.206,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,74,81,81,78,31,24,24,27,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,70,56.778,48.959,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,80,3.360,1.128,0.024,5.129,11.880,0.736,1.048,3.328,3.296,2057,2732,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,1.4,1.4,0.000,0.309,2992,248,76,75,1.200,2850,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.6,100.0,97.0,108.0,108.0,238,212,54,8.0,6,1,0.125,0.104,0,
13.2.2017,15:16:12.288,5242,4624,53.1,4867,3271,59.8,0.0,1.201,1.201,1.201,1.196,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,78,82,80,79,27,23,25,26,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,71,56.918,49.106,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,29,81,3.328,1.136,0.024,5.129,11.880,0.736,1.048,3.328,3.296,2063,2683,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.001,2992,248,76,75,1.200,2820,1188.9,1502.3,540.0,99.0,82.0,0.0,0.0,11.7,99.3,97.0,108.1,108.1,239,213,54,8.0,6,1,0.208,0.170,0,
13.2.2017,15:16:14.344,5234,4633,53.0,4866,3272,59.7,0.0,1.201,1.206,1.201,1.201,3600.0,3600.0,3600.0,3600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36,36,36,36,75,82,82,78,30,23,23,27,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,70,57.324,49.491,77.000,96.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,8.00,11,11,11,28,208,1,48,55,30,81,3.312,1.136,0.024,5.129,11.792,0.736,1.048,3.328,3.280,2057,2673,Yes,28,28,No,No,30,No,No,0.0,0.0,0.0,0.000,0.000,76,0,0.0,0.0,0.0,0.000,0.122,2992,248,76,75,1.200,2790,1188.9,1502.3,540.0,99.0,82.0,0.0,1.0,11.6,100.0,97.0,108.4,108.4,238,212,54,8.0,6,1,0.667,0.875,0,
