Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #4 VID [V]","Core #5 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Core #4 Clock [MHz]","Core #5 Clock [MHz]","Bus Clock [MHz]","QPI Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Core #4 Thread #0 Usage [%]","Core #4 Thread #1 Usage [%]","Core #5 Thread #0 Usage [%]","Core #5 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #4 Ratio [x]","Core #5 Ratio [x]","QPI Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #4 [°C]","Core #5 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core #4 Distance to TjMAX [°C]","Core #5 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #4 Thermal Throttling [Yes/No]","Core #5 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #4 Critical Temperature [Yes/No]","Core #5 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Core #4 Power Limit Exceeded [Yes/No]","Core #5 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","Memory Ambient [°C]","CPU Package [°C]","PP0 [°C]","CPU Package Power [W]","IA Cores Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #4 Thread 0 C0 Residency [%]","Core #4 Thread 1 C0 Residency [%]","Core #5 Thread 0 C0 Residency [%]","Core #5 Thread 1 C0 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","Motherboard [°C]","Auxiliary [°C]","SYSTIN1 [°C]","SYSTIN2 [°C]","SYSTIN3 [°C]","CPU [°C]","Vcore [V]","+12V [V]","AVCC [V]","+3.3V [V]","+5V [V]","VIN6 [V]","3VSB [V]","VBAT [V]","CPU [RPM]","Chassis Intrusion [Yes/No]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","PCIe Link Speed [GT/s]","GPU Voltage [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Voltage [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
24.1.2017,22:7:37.073,11281,21379,34.5,8618,7713,52.7,2.6,1.331,1.336,1.336,1.331,1.331,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,44.0,4.0,4.0,64.0,64.0,0.0,48.0,0.0,52.0,0.0,76.0,0.0,76.0,29.7,100.0,39,39,39,39,39,39,32,60,60,69,59,58,64,31,31,22,32,33,27,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,115.289,98.908,59.0,58.3,61.8,61.8,73.1,72.6,51.1,52.0,48.7,48.6,63.3,63.3,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,54.0,1.288,12.192,3.344,3.328,4.960,0.536,3.376,3.312,2238,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.2,0.2,0.040,0.108,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,52,52,0.987,1560,324.0,162.0,405.0,6.0,1.0,0.0,2.0,81.4,38.0,27.5,5.8,1667,2.5,1.025,1.092,1.117,53,53,0.987,1530,324.0,162.0,405.0,34.0,28.0,0.0,1.0,81.4,22.7,38.0,18.2,12.3,1667,1575,261,2.5,1.025,1.084,1.109,1550,55,0.000,0.000,0,
24.1.2017,22:7:37.472,11281,21379,34.5,8618,7713,52.7,2.6,1.331,1.331,1.331,1.331,1.336,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,34.6,11.5,3.8,53.8,80.7,0.0,38.4,0.0,34.6,0.0,76.9,0.0,80.7,27.9,100.0,39,39,39,39,39,39,32,57,56,64,64,58,64,34,35,27,27,33,27,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,116.338,99.961,45.6,45.6,52.4,51.3,87.5,87.6,46.1,45.7,42.6,43.0,78.1,77.6,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,56.0,1.296,12.192,3.344,3.328,4.960,0.536,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.6,0.7,0.040,0.353,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,52,52,0.987,1530,324.0,162.0,405.0,1.0,0.0,0.0,1.0,81.4,38.0,27.7,6.0,1667,2.5,1.025,1.092,1.117,53,53,0.987,1530,324.0,162.0,405.0,4.0,4.0,0.0,1.0,81.4,4.7,38.0,18.2,12.3,1667,1575,261,2.5,1.025,1.084,1.109,1550,55,0.000,0.000,0,
24.1.2017,22:7:37.872,11281,21379,34.5,8618,7713,52.7,2.6,1.336,1.336,1.336,1.331,1.331,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,36.0,4.0,4.0,40.0,80.0,0.0,32.0,0.0,60.0,0.0,88.0,0.0,88.0,28.7,100.0,39,39,39,39,39,39,32,62,55,67,61,58,66,29,36,24,30,33,25,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,114.678,98.312,46.7,46.7,39.1,40.2,87.1,87.1,31.0,30.8,48.9,48.4,76.9,77.4,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,55.0,1.296,12.192,3.344,3.328,4.960,0.536,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.040,0.000,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,52,51,0.987,1530,324.0,162.0,405.0,2.0,0.0,0.0,1.0,81.4,37.0,27.7,6.0,1667,2.5,1.025,1.092,1.117,53,53,0.987,1530,324.0,162.0,405.0,2.0,3.0,0.0,0.0,81.4,2.4,38.0,15.0,8.6,1667,1575,261,2.5,1.031,1.084,1.111,1550,55,0.000,0.000,0,
24.1.2017,22:7:38.267,11281,21379,34.5,8618,7712,52.7,2.6,1.331,1.336,1.336,1.331,1.331,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,46.1,3.8,0.0,50.0,84.6,0.0,30.7,0.0,23.0,0.0,80.7,0.0,84.6,26.6,100.0,39,39,39,39,39,39,32,58,56,67,59,63,59,33,35,24,32,28,32,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,115.954,99.547,45.4,45.4,54.4,53.9,83.3,83.4,29.5,29.9,34.9,35.8,85.1,84.9,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,56.0,1.296,12.192,3.344,3.328,4.960,0.536,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.1,0.1,0.2,0.081,0.030,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,52,52,0.987,1560,324.0,162.0,405.0,1.0,0.0,0.0,1.0,81.4,37.0,27.7,6.0,1667,2.5,1.025,1.092,1.117,53,53,0.987,1530,324.0,162.0,405.0,4.0,4.0,0.0,1.0,81.4,2.4,38.0,15.0,8.6,1667,1575,261,2.5,1.031,1.084,1.111,1550,55,0.258,0.401,0,
24.1.2017,22:7:38.663,11281,21379,34.5,8618,7712,52.7,2.6,1.331,1.331,1.331,1.331,1.336,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,60.0,12.0,4.0,56.0,64.0,0.0,40.0,0.0,32.0,0.0,48.0,0.0,64.0,26.3,100.0,39,39,39,39,39,39,32,65,57,65,60,58,65,26,34,26,31,33,26,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,66,66,113.262,96.896,66.1,66.1,57.7,57.0,70.3,71.3,36.0,35.2,46.8,45.8,55.4,54.6,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,54.0,1.296,12.192,3.344,3.328,4.960,0.536,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.1,0.1,0.1,0.041,0.031,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,52,51,0.987,1560,324.0,162.0,405.0,1.0,0.0,0.0,0.0,81.4,37.0,27.3,5.4,1667,2.5,1.025,1.092,1.117,53,52,0.987,1530,324.0,162.0,405.0,1.0,3.0,0.0,0.0,81.4,1.0,38.0,15.0,8.6,1667,1575,261,2.5,1.031,1.084,1.111,1550,55,0.000,0.000,0,
24.1.2017,22:7:39.063,11281,21379,34.5,8618,7712,52.7,2.6,1.331,1.336,1.336,1.331,1.331,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,50.0,15.3,8.0,53.8,65.3,0.0,23.0,0.0,46.1,0.0,65.3,0.0,65.3,27.2,100.0,39,39,39,39,39,39,32,65,58,68,59,61,62,26,33,23,32,30,29,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,62,62,113.724,97.373,58.4,59.5,51.8,51.8,71.4,70.4,26.2,26.2,47.7,48.3,74.2,74.2,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,54.0,1.296,12.192,3.344,3.328,4.960,0.544,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.4,0.4,0.040,0.211,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,52,51,0.987,1560,324.0,162.0,405.0,1.0,0.0,0.0,0.0,81.4,37.0,27.3,5.4,1667,2.5,1.025,1.092,1.117,53,52,0.987,1530,324.0,162.0,405.0,1.0,3.0,0.0,1.0,81.4,0.8,38.0,14.9,8.6,1667,1575,261,2.5,1.031,1.084,1.111,1550,55,0.000,0.000,0,
24.1.2017,22:7:39.463,11281,21379,34.5,8619,7712,52.7,2.6,1.336,1.331,1.331,1.331,1.331,1.331,3911.7,3911.7,3911.7,3911.7,3911.7,3911.7,100.3,3200.0,36.0,4.0,0.0,36.0,64.0,0.0,52.0,0.0,56.0,0.0,68.0,0.0,68.0,26.3,100.0,39,39,39,39,39,39,32,62,62,61,57,61,60,29,29,30,34,30,31,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,66,66,114.751,98.385,47.8,47.6,54.6,54.6,68.7,68.7,39.5,39.5,54.4,54.8,61.5,62.4,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,55.0,1.296,12.192,3.344,3.328,4.960,0.544,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.040,0.000,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,52,51,0.987,1530,324.0,162.0,405.0,0.0,0.0,0.0,0.0,81.4,37.0,27.4,5.4,1667,2.5,1.025,1.092,1.115,53,53,0.987,1530,324.0,162.0,405.0,1.0,3.0,0.0,0.0,81.4,0.8,38.0,14.9,8.6,1667,1575,261,2.5,1.031,1.084,1.111,1550,55,0.000,0.000,0,
24.1.2017,22:7:39.862,11282,21378,34.5,8618,7713,52.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,46.1,7.6,0.0,34.6,88.4,0.0,30.7,0.0,38.4,0.0,69.2,0.0,88.4,26.3,100.0,39,39,39,39,39,39,32,59,58,66,62,54,59,32,33,25,29,37,32,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,66,66,114.628,98.270,57.3,56.9,37.1,38.0,86.8,86.9,38.4,38.4,39.1,38.3,71.5,70.5,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,56.0,1.296,12.192,3.344,3.328,4.960,0.536,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.040,0.000,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,52,51,0.987,1530,324.0,162.0,405.0,0.0,0.0,0.0,0.0,81.4,37.0,27.4,5.4,1667,2.5,1.025,1.092,1.115,53,52,0.987,1530,324.0,162.0,405.0,1.0,3.0,0.0,0.0,81.4,1.1,38.0,15.0,8.7,1667,1575,261,2.5,1.031,1.084,1.111,1550,55,0.000,0.000,0,
24.1.2017,22:7:40.258,11282,21378,34.5,8619,7712,52.7,2.6,1.336,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,57.6,7.6,0.0,57.6,69.2,0.0,38.4,0.0,38.4,0.0,61.5,0.0,69.2,27.5,100.0,39,39,39,39,39,39,32,57,59,61,58,58,62,34,32,30,33,33,29,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,113.947,97.576,58.7,59.1,52.2,52.0,71.0,71.9,38.0,38.1,45.7,45.7,65.1,65.2,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,55.0,1.296,12.192,3.344,3.328,4.960,0.544,3.376,3.312,2238,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.1,0.0,0.1,0.040,0.030,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,52,51,0.987,1530,324.0,162.0,405.0,0.0,0.0,0.0,0.0,81.4,37.0,27.4,5.4,1667,2.5,1.025,1.092,1.115,53,52,0.987,1560,324.0,162.0,405.0,1.0,4.0,0.0,0.0,81.4,1.0,38.0,15.0,8.7,1667,1575,261,2.5,1.031,1.084,1.111,1550,55,0.000,0.510,0,
24.1.2017,22:7:40.654,11282,21378,34.5,8619,7712,52.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,76.0,4.0,0.0,68.0,52.0,0.0,12.0,0.0,36.0,0.0,72.0,0.0,76.0,26.7,100.0,39,39,39,39,39,39,32,65,59,60,57,57,66,26,32,31,34,34,25,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,113.076,96.706,69.1,68.1,72.1,71.4,58.7,57.7,22.8,22.7,37.3,37.1,66.4,66.4,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,54.0,1.296,12.192,3.344,3.328,4.960,0.536,3.376,3.312,2238,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.1,0.1,0.1,0.041,0.031,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,51,51,0.987,1530,324.0,162.0,405.0,0.0,0.0,0.0,0.0,81.4,37.0,27.4,5.6,1667,2.5,1.025,1.092,1.117,53,52,0.987,1560,324.0,162.0,405.0,1.0,3.0,0.0,0.0,81.4,0.8,38.0,15.0,8.7,1667,1575,261,2.5,1.031,1.084,1.111,1550,55,0.000,0.000,0,
24.1.2017,22:7:41.055,11282,21378,34.5,8618,7712,52.7,2.6,1.336,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,60.0,4.0,0.0,36.0,72.0,0.0,20.0,0.0,28.0,0.0,96.0,0.0,96.0,26.3,100.0,39,39,39,39,39,39,32,65,62,61,61,58,64,26,29,30,30,33,27,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,113.155,96.810,63.6,63.7,42.1,43.3,81.5,81.5,28.9,29.9,26.7,26.7,87.6,87.7,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,54.0,1.296,12.192,3.344,3.328,4.960,0.544,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.1,0.2,0.040,0.048,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,51,51,0.987,1530,324.0,162.0,405.0,0.0,0.0,0.0,0.0,81.4,37.0,27.4,5.6,1667,2.5,1.025,1.092,1.117,53,52,0.987,1500,324.0,162.0,405.0,0.0,3.0,0.0,0.0,81.4,0.7,38.0,15.6,9.3,1667,1575,261,2.5,1.031,1.084,1.111,1550,55,0.000,0.000,0,
24.1.2017,22:7:41.455,11282,21378,34.5,8619,7712,52.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,42.3,7.6,0.0,61.5,46.1,0.0,34.6,0.0,53.8,0.0,80.7,0.0,80.7,27.2,100.0,39,39,39,39,39,39,32,60,66,60,61,63,66,31,25,31,30,28,25,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,113.108,96.738,48.1,48.1,67.1,67.1,46.1,46.1,37.9,37.0,58.8,58.8,71.0,71.0,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,54.0,1.296,12.192,3.344,3.328,4.960,0.544,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.1,0.0,0.1,0.040,0.000,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,52,51,0.987,1530,324.0,162.0,405.0,0.0,0.0,0.0,0.0,81.4,37.0,27.3,5.5,1667,2.5,1.025,1.092,1.117,53,52,0.987,1500,324.0,162.0,405.0,1.0,3.0,0.0,0.0,81.4,0.9,38.0,15.6,9.3,1667,1575,261,2.5,1.031,1.084,1.111,1550,55,0.160,0.220,0,
24.1.2017,22:7:41.857,11285,21376,34.5,8619,7711,52.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,46.1,15.3,34.6,38.4,61.5,0.0,19.2,0.0,38.4,0.0,73.0,0.0,73.0,27.2,100.0,39,39,39,39,39,39,32,63,58,66,58,62,64,28,33,25,33,29,27,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,114.027,97.617,68.0,69.1,69.7,68.6,61.8,61.8,25.1,25.1,38.2,38.2,71.2,72.4,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,54.0,1.296,12.192,3.344,3.328,4.960,0.544,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.1,0.2,0.040,0.099,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,51,51,0.987,1530,324.0,162.0,405.0,2.0,0.0,0.0,2.0,81.5,37.0,27.3,5.5,1669,2.5,1.025,1.092,1.117,53,52,0.987,1500,324.0,162.0,405.0,3.0,5.0,0.0,1.0,81.5,2.1,38.0,15.6,9.3,1669,1576,262,2.5,1.031,1.084,1.111,1550,55,0.000,0.000,0,
24.1.2017,22:7:42.255,11285,21376,34.5,8620,7711,52.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,64.0,4.0,4.0,48.0,80.0,0.0,28.0,0.0,40.0,0.0,44.0,0.0,80.0,26.0,100.0,39,39,39,39,39,39,32,65,63,65,61,58,60,26,28,26,30,33,31,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,62,62,113.329,96.961,71.3,70.2,53.7,54.9,80.7,80.7,31.4,31.4,41.5,42.3,44.5,43.4,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,54.0,1.296,12.192,3.344,3.328,4.960,0.544,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.3,0.3,0.040,0.216,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,52,51,0.987,1530,324.0,162.0,405.0,0.0,0.0,0.0,0.0,81.4,37.0,27.3,5.5,1668,2.5,1.025,1.092,1.117,53,52,0.987,1530,324.0,162.0,405.0,1.0,3.0,0.0,1.0,81.4,1.0,38.0,17.6,10.4,1667,1576,262,2.5,1.025,1.084,1.109,1550,55,0.000,0.000,0,
24.1.2017,22:7:42.660,11284,21377,34.5,8620,7711,52.7,2.6,1.331,1.336,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,50.0,3.8,3.8,53.8,80.7,0.0,42.3,0.0,42.3,0.0,50.0,0.0,80.7,27.2,100.0,39,39,39,39,39,39,32,64,59,63,61,55,58,27,32,28,30,36,33,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,113.402,97.042,62.7,62.7,58.3,58.3,77.4,77.4,42.5,42.6,44.2,43.5,50.2,50.2,668.7,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,54.0,1.296,12.192,3.344,3.328,4.960,0.544,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.1,0.040,0.030,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,51,51,0.987,1530,324.0,162.0,405.0,1.0,0.0,0.0,1.0,81.4,37.0,28.0,6.4,1666,2.5,1.025,1.092,1.117,53,52,0.987,1530,324.0,162.0,405.0,7.0,5.0,0.0,1.0,81.4,4.0,38.0,17.6,10.4,1666,1574,262,2.5,1.025,1.084,1.109,1550,55,0.000,0.000,0,
24.1.2017,22:7:43.065,11284,21377,34.5,8620,7711,52.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.5,3911.5,3911.5,3911.5,3911.5,3911.5,100.3,3200.0,53.8,19.2,0.0,61.5,42.3,0.0,61.5,0.0,15.3,0.0,61.5,0.0,61.5,26.3,100.0,39,39,39,39,39,39,32,61,63,66,59,55,64,30,28,25,32,36,27,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,112.979,96.630,76.1,77.0,62.9,61.9,43.3,43.3,64.7,64.6,27.8,27.9,61.5,61.9,668.6,10.00,9,9,9,24,107,1,39.0,54.5,39.0,39.0,39.0,53.0,1.296,12.192,3.344,3.328,4.960,0.544,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.4,0.5,0.040,0.429,9314,7654,0.0,0.0,0.0,0.000,0.000,6116,0,0.0,0.0,0.0,0.000,0.000,126,6,51,51,0.987,1530,324.0,162.0,405.0,2.0,0.0,0.0,1.0,81.4,37.0,28.0,6.4,1666,2.5,1.025,1.092,1.117,53,52,0.987,1530,324.0,162.0,405.0,3.0,4.0,0.0,1.0,81.4,2.4,38.0,15.8,9.6,1666,1574,262,2.5,1.031,1.084,1.111,1550,55,0.000,0.510,0,
